Customer_ID,default,Status_Checking_Acc,Duration_in_Months,Credit_History,Purposre_Credit_Taken,Credit_Amount,Savings_Acc,Years_At_Present_Employment,Inst_Rt_Income,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Property,Age,Other_Inst_Plans ,Housing,Num_CC,Job,Dependents,Telephone,Foreign_Worker
102118,0,A11,10,A34,A42,2132.0,A65,A72,2,A92,A102,3,A121,27.0,A143,A151,2,A173,1,A191,A202
102119,1,A11,33,A34,A42,4281.0,A63,A73,1,A92,A101,4,A123,23.0,A143,A152,2,A173,1,A191,A201
102120,0,A12,12,A34,A40,2366.0,A63,A74,3,A91,A101,3,A123,36.0,A143,A152,1,A174,1,A192,A201
102121,1,A11,21,A32,A43,1835.0,A61,A73,3,A92,A101,2,A121,25.0,A143,A152,2,A173,1,A192,A201
102122,0,A14,24,A34,A41,3868.0,A61,A75,4,A92,A101,2,A123,41.0,A143,A151,2,A174,1,A192,A201
102123,0,A14,12,A32,A42,1768.0,A61,A73,3,A93,A101,2,A121,24.0,A143,A151,1,A172,1,A191,A201
102124,0,A13,10,A34,A40,781.0,A61,A75,4,A93,A101,4,A124,63.0,A143,A153,2,A173,1,A192,A201
102125,1,A12,18,A32,A42,1924.0,A65,A72,4,A92,A101,3,A121,27.0,A143,A151,1,A173,1,A191,A201
102126,0,A11,12,A34,A40,2121.0,A61,A73,4,A93,A101,2,A122,30.0,A143,A152,2,A173,1,A191,A201
102127,0,A11,12,A32,A43,701.0,A61,A73,4,A94,A101,2,A121,40.0,A143,A152,1,A172,1,A191,A201
102128,1,A12,12,A32,A45,639.0,A61,A73,4,A93,A101,2,A123,30.0,A143,A152,1,A173,1,A191,A201
102129,0,A12,12,A34,A41,1860.0,A61,A71,4,A93,A101,2,A123,34.0,A143,A152,2,A174,1,A192,A201
102130,1,A11,12,A34,A40,3499.0,A61,A73,3,A92,A102,2,A121,29.0,A143,A152,2,A173,1,A191,A201
102131,0,A12,48,A32,A40,8487.0,A65,A74,1,A92,A101,2,A123,24.0,A143,A152,1,A173,1,A191,A201
102132,1,A11,36,A33,A46,6887.0,A61,A73,4,A93,A101,3,A122,29.0,A142,A152,1,A173,1,A192,A201
102133,0,A14,15,A32,A42,2708.0,A61,A72,2,A93,A101,3,A122,27.0,A141,A152,2,A172,1,A191,A201
102134,0,A14,18,A32,A42,1984.0,A61,A73,4,A93,A101,4,A124,47.0,A141,A153,2,A173,1,A191,A201
102135,0,A14,60,A32,A43,10144.0,A62,A74,2,A92,A101,4,A121,21.0,A143,A152,1,A173,1,A192,A201
102136,0,A14,12,A34,A43,1240.0,A65,A75,4,A92,A101,2,A121,,A143,A152,2,A173,1,A192,A201
102137,0,A14,27,A33,A41,8613.0,A64,A73,2,A93,A101,2,A123,27.0,A143,A152,2,A173,1,A191,A201
102138,1,A12,12,A32,A43,766.0,A63,A73,4,A93,A101,3,A121,66.0,A143,A152,1,A172,1,A191,A201
102139,0,A12,15,A34,A43,2728.0,A65,A74,4,A93,A103,2,A121,35.0,A141,A152,3,A173,1,A192,A201
102140,0,A13,12,A32,A43,1881.0,A61,A73,2,A92,A101,2,A123,44.0,A143,A151,1,A172,1,A192,A201
102141,0,A13,6,A32,A40,709.0,A64,A72,2,A94,A101,2,A121,27.0,A143,A152,1,A171,1,A191,A202
102142,0,A12,36,A32,A43,4795.0,A61,A72,4,A92,A101,1,A124,30.0,A143,A152,1,A174,1,A192,A201
102143,0,A11,27,A32,A43,3416.0,A61,A73,3,A93,A101,2,A123,27.0,A143,A152,1,A174,1,A191,A201
102144,1,A11,18,A32,A42,2462.0,A61,A73,2,A93,A101,2,A123,22.0,A143,A152,1,A173,1,A191,A201
102145,0,A14,21,A34,A42,2288.0,A61,A72,4,A92,A101,4,A122,23.0,A143,A152,1,A173,1,A192,A201
102146,0,A12,48,A31,A49,3566.0,A62,A74,4,A93,A101,2,A123,30.0,A143,A152,1,A173,1,A191,A201
102147,0,A11,6,A34,A40,860.0,A61,A75,1,A92,A101,4,A124,39.0,A143,A152,2,A173,1,A192,A201
102148,0,A14,12,A34,A40,682.0,A62,A74,4,A92,A101,3,A123,51.0,A143,A152,2,A173,1,A192,A201
102149,0,A11,36,A34,A42,5371.0,A61,A73,3,A93,A103,2,A122,28.0,A143,A152,2,A173,1,A191,A201
102150,0,A14,18,A34,A43,1582.0,A64,A75,4,A93,A101,4,A123,46.0,A143,A152,2,A173,1,A191,A201
102151,0,A14,6,A32,A43,1346.0,A62,A75,2,A93,A101,4,A124,42.0,A141,A153,1,A173,2,A192,A201
102152,0,A14,10,A32,A43,1924.0,A61,A73,1,A93,A101,4,A122,38.0,A143,A152,1,A173,1,A192,A202
102153,0,A13,36,A32,A43,5848.0,A61,A73,4,A93,A101,1,A123,24.0,A143,A152,1,A173,1,A191,A201
102154,0,A12,24,A34,A41,7758.0,A64,A75,2,A92,A101,4,A124,29.0,A143,A151,1,A173,1,A191,A201
102155,0,A12,24,A33,A49,6967.0,A62,A74,4,A93,A101,4,A123,36.0,A143,A151,1,A174,1,A192,A201
102156,1,A11,12,A32,A42,1282.0,A61,A73,2,A92,A101,4,A123,20.0,A143,A151,1,A173,1,A191,A201
102157,0,A11,9,A34,A45,1288.0,A62,A75,3,A93,A103,4,A121,48.0,A143,A152,2,A173,2,A191,A202
102158,0,A11,12,A31,A48,339.0,A61,A75,4,A94,A101,1,A123,45.0,A141,A152,1,A172,1,A191,A201
102159,0,A12,24,A32,A40,3512.0,A62,A74,2,A93,A101,3,A123,38.0,A141,A152,2,A173,1,A192,A201
102160,0,A14,6,A34,A43,1898.0,A65,A73,1,A93,A101,2,A121,34.0,A143,A152,2,A172,2,A191,A201
102161,0,A14,24,A34,A43,2872.0,A62,A75,3,A93,A101,4,A121,36.0,A143,A152,1,A173,2,A192,A201
102162,0,A14,18,A34,A40,,A61,A72,4,A92,A101,1,A122,30.0,A143,A152,2,A173,1,A191,A201
102163,0,A14,15,A32,A44,1262.0,A63,A74,4,A93,A101,3,A122,36.0,A143,A152,2,A173,1,A192,A201
102164,0,A12,10,A32,A40,7308.0,A61,A71,2,A93,A101,4,A124,70.0,A141,A153,1,A174,1,A192,A201
102165,0,A14,36,A32,A40,909.0,A63,A75,4,A93,A101,4,A122,36.0,A143,A152,1,A173,1,A191,A201
102166,0,A14,6,A32,A42,2978.0,A63,A73,1,A93,A101,2,A123,32.0,A143,A152,1,A173,1,A192,A201
102167,1,A11,18,A32,A42,1131.0,A61,A71,4,A92,A101,2,A123,33.0,A143,A152,1,A173,1,A191,A201
102168,0,A12,11,A32,A42,1577.0,A64,A72,4,A92,A101,1,A121,20.0,A143,A152,1,A173,1,A191,A201
102169,0,A14,24,A32,A42,3972.0,A61,A74,2,A92,A101,4,A122,25.0,A143,A151,1,A173,1,A192,A201
102170,1,A12,24,A34,A49,1935.0,A61,A75,4,A91,A101,4,A121,31.0,A143,A152,2,A173,1,A192,A201
102171,1,A11,15,A30,A40,950.0,A61,A75,4,A93,A101,3,A123,33.0,A143,A151,2,A173,2,A191,A201
102172,0,A14,12,A32,A42,763.0,A61,A73,4,A92,A101,1,A121,26.0,A143,A152,1,A173,1,A192,A201
102173,1,A12,24,A33,A42,2064.0,A61,A71,3,A92,A101,2,A122,34.0,A143,A152,1,A174,1,A192,A201
102174,0,A12,8,A32,A43,1414.0,A61,A73,4,A93,A103,2,A121,33.0,A143,A152,1,A173,1,A191,A202
102175,1,A11,21,A33,A46,3414.0,A61,A72,2,A93,A101,1,A122,26.0,A143,A152,2,A173,1,A191,A201
102176,1,A14,30,A31,A41,7485.0,A65,A71,4,A92,A101,1,A121,53.0,A141,A152,1,A174,1,A192,A201
102177,0,A11,12,A32,A42,2577.0,A61,A73,2,A91,A101,1,A123,42.0,A143,A152,1,A173,1,A191,A201
102178,0,A11,6,A34,A43,338.0,A63,A75,4,A93,A101,4,A123,52.0,A143,A152,2,A173,1,A191,A201
102179,0,A14,12,A32,A43,1963.0,A61,A74,4,A93,A101,2,A123,31.0,A143,A151,2,A174,2,A192,A201
102180,0,A11,21,A34,A40,571.0,A61,A75,4,A93,A101,4,A121,65.0,A143,A152,2,A173,1,A191,A201
102181,1,A14,36,A33,A49,9572.0,A61,A72,1,A91,A101,1,A123,28.0,A143,A152,2,A173,1,A191,A201
102182,1,A12,36,A33,A49,4455.0,A61,A73,2,A91,A101,2,A121,30.0,A142,A152,2,A174,1,A192,A201
102183,1,A11,21,A31,A40,1647.0,A65,A73,4,A93,A101,2,A122,40.0,A143,A152,2,A172,2,A191,A201
102184,0,A14,24,A34,A42,3777.0,A64,A73,4,A93,A101,4,A121,50.0,A143,A152,1,A173,1,A192,A201
102185,1,A12,18,A34,A40,884.0,A61,A75,4,A93,A101,4,A123,36.0,A141,A152,1,A173,2,A192,A201
102186,0,A14,15,A34,A43,1360.0,A61,A73,4,A93,A101,2,A122,31.0,A143,A152,2,A173,1,A191,A201
102187,1,A12,9,A31,A41,5129.0,A61,A75,2,A92,A101,4,A124,74.0,A141,A153,1,A174,2,A192,A201
102188,0,A12,16,A34,A40,1175.0,A61,A71,2,A93,A101,3,A123,68.0,A143,A153,3,A171,1,A192,A201
102189,1,A11,12,A32,A43,674.0,A62,A74,4,A94,A101,1,A122,20.0,A143,A152,1,A173,1,A191,A201
102190,0,A12,18,A30,A42,3244.0,A61,A73,1,A92,A101,4,A123,33.0,A141,A152,2,A173,1,A192,A201
102191,1,A14,24,A32,A49,4591.0,A64,A73,2,A93,A101,3,A122,54.0,A143,A152,3,A174,1,A192,A201
102192,1,A12,48,A30,A49,3844.0,A62,A74,4,A93,A101,4,A124,34.0,A143,A153,1,A172,2,A191,A201
102193,1,A12,27,A32,A49,3915.0,A61,A73,4,A93,A101,2,A123,36.0,A143,A152,1,A173,2,A192,A201
102194,0,A14,6,A32,A43,2108.0,A61,A74,2,A94,A101,2,A121,29.0,A143,A151,1,A173,1,A191,A201
102195,1,A12,45,A32,A43,3031.0,A62,A73,4,A93,A103,4,A122,21.0,A143,A151,1,A173,1,A191,A201
102196,1,A12,9,A34,A46,1501.0,A61,A75,2,A92,A101,3,A123,34.0,A143,A152,2,A174,1,A192,A201
102197,0,A14,6,A34,A43,1382.0,A61,A73,1,A92,A101,1,A123,28.0,A143,A152,2,A173,1,A192,A201
102198,1,A12,12,A32,A42,951.0,A62,A72,4,A92,A101,4,A123,27.0,A141,A151,4,A173,1,A191,A201
102199,0,A12,24,A32,A41,2760.0,A65,A75,4,A93,A101,4,A124,36.0,A141,A153,1,A173,1,A192,A201
102200,1,A12,18,A33,A42,4297.0,A61,A75,4,A91,A101,3,A124,40.0,A143,A152,1,A174,1,A192,A201
102201,0,A14,9,A34,A46,936.0,A63,A75,4,A93,A101,2,A123,52.0,A143,A152,2,A173,1,A192,A201
102202,0,A11,12,A32,A40,1168.0,A61,A73,4,A94,A101,3,A121,27.0,A143,A152,1,A172,1,A191,A201
102203,0,A14,27,A33,A49,5117.0,A61,A74,3,A93,A101,4,A123,26.0,A143,A152,2,A173,1,A191,A201
102204,1,A11,12,A32,A48,902.0,A61,A74,4,A94,A101,4,A122,21.0,A143,A151,1,A173,1,A191,A201
102205,0,A14,12,A34,A40,1495.0,A61,A75,4,A93,A101,1,A121,38.0,A143,A152,2,A172,2,A191,A201
102206,0,A11,30,A34,A41,10623.0,A61,A75,3,A93,A101,4,A124,38.0,A143,A153,3,A174,2,A192,A201
102207,0,A14,12,A34,A42,1935.0,A61,A75,4,A93,A101,4,A121,43.0,A143,A152,3,A173,1,A192,A201
102208,0,A12,12,A34,A44,1424.0,A61,A74,4,A93,A101,3,A122,26.0,A143,A152,1,A173,1,A191,A201
102209,0,A11,24,A32,A49,6568.0,A61,A73,2,A94,A101,2,A123,21.0,A142,A152,1,A172,1,A191,A201
102210,0,A14,12,A32,A41,1413.0,A64,A74,3,A93,A101,2,A122,55.0,A143,A152,1,A173,1,A191,A202
102211,0,A14,9,A34,A43,3074.0,A65,A73,1,A93,A101,2,A121,33.0,A143,A152,2,A173,2,A191,A201
102212,0,A14,36,A32,A43,3835.0,A65,A75,2,A92,A101,4,A121,45.0,A143,A152,1,A172,1,A192,A201
102213,1,A11,27,A30,A49,5293.0,A61,A71,2,A93,A101,4,A122,50.0,A142,A152,2,A173,1,A192,A201
102214,1,A13,30,A33,A49,1908.0,A61,A75,4,A93,A101,4,A121,66.0,A143,A152,1,A174,1,A192,A201
102215,0,A14,36,A34,A43,3342.0,A65,A75,4,A93,A101,2,A123,51.0,A143,A152,1,A173,1,A192,A201
102216,0,A12,6,A34,A48,932.0,A65,A74,1,A92,A101,3,A122,39.0,A143,A152,2,A172,1,A191,A201
102217,0,A11,18,A30,A49,3104.0,A61,A74,3,A93,A101,1,A122,31.0,A141,A152,1,A173,1,A192,A201
102218,0,A13,36,A32,A43,3913.0,A61,A73,2,A93,A101,2,A121,23.0,A143,A152,1,A173,1,A192,A201
102219,0,A11,24,A32,A42,3021.0,A61,A73,2,A91,A101,2,A121,24.0,A143,A151,1,A172,1,A191,A201
102220,0,A14,10,A32,A40,1364.0,A61,A73,2,A92,A101,4,A123,64.0,A143,A152,1,A173,1,A192,A201
102221,0,A12,12,A32,A43,625.0,A61,A72,4,A94,A103,1,A121,26.0,A141,A152,1,A172,1,A191,A201
102222,0,A11,12,A32,A46,1200.0,A65,A73,4,A92,A101,4,A122,23.0,A141,A151,1,A173,1,A192,A201
102223,0,A14,12,A32,A43,707.0,A61,A73,4,A93,A101,2,A121,30.0,A141,A152,2,A173,1,A191,A201
102224,0,A14,24,A33,A49,2978.0,A65,A73,4,A93,A101,4,A121,32.0,A143,A152,2,A173,2,A192,A201
102225,0,A14,15,A32,A41,4657.0,A61,A73,3,A93,A101,2,A123,30.0,A143,A152,1,A173,1,A192,A201
102226,0,A14,36,A30,A45,2613.0,A61,A73,4,A93,A101,2,A123,27.0,A143,A152,2,A173,1,A191,A201
102227,1,A12,48,A32,A43,10961.0,A64,A74,1,A93,A102,2,A124,27.0,A141,A152,2,A173,1,A192,A201
102228,1,A11,12,A32,A42,7865.0,A61,A75,4,A93,A101,4,A124,53.0,A143,A153,1,A174,1,A192,A201
102229,1,A14,9,A32,A43,1478.0,A61,A74,4,A93,A101,2,A123,22.0,A143,A152,1,A173,1,A191,A201
102230,0,A11,24,A32,A42,3149.0,A61,A72,4,A93,A101,1,A124,22.0,A141,A153,1,A173,1,A191,A201
102231,1,A13,36,A32,A43,4210.0,A61,A73,4,A93,A101,2,A123,26.0,A143,A152,1,A173,1,A191,A201
102232,0,A14,9,A32,A40,2507.0,A63,A75,2,A93,A101,4,A124,51.0,A143,A153,1,A172,1,A191,A201
102233,0,A14,12,A32,A43,2141.0,A62,A74,3,A93,A101,1,A124,35.0,A143,A152,1,A173,1,A191,A201
102234,0,A12,18,A32,A43,866.0,A61,A73,4,A94,A103,2,A121,25.0,A143,A152,1,A172,1,A191,A201
102235,0,A14,4,A34,A43,1544.0,A61,A74,2,A93,A101,1,A121,42.0,A143,A152,3,A172,2,A191,A201
102236,1,A11,24,A32,A43,1823.0,A61,A71,4,A93,A101,2,A123,30.0,A142,A152,1,A174,2,A191,A201
102237,1,A12,6,A32,A40,14555.0,A65,A71,1,A93,A101,2,A122,23.0,A143,A152,1,A171,1,A192,A201
102238,1,A12,21,A32,A49,2767.0,A62,A75,4,A91,A101,2,A123,61.0,A141,A151,2,A172,1,A191,A201
102239,0,A14,12,A34,A43,1291.0,A61,A73,4,A92,A101,2,A122,35.0,A143,A152,2,A173,1,A191,A201
102240,0,A11,30,A32,A43,2522.0,A61,A75,1,A93,A103,3,A122,39.0,A143,A152,1,A173,2,A191,A201
102241,1,A11,24,A32,A40,915.0,A65,A75,4,A92,A101,2,A123,29.0,A141,A152,1,A173,1,A191,A201
102242,0,A14,6,A32,A43,1595.0,A61,A74,3,A93,A101,2,A122,51.0,A143,A152,1,A173,2,A191,A201
102243,1,A11,48,A30,A41,4605.0,A61,A75,3,A93,A101,4,A124,24.0,A143,A153,2,A173,2,A191,A201
102244,0,A14,12,A34,A49,1185.0,A61,A73,3,A92,A101,2,A121,27.0,A143,A152,2,A173,1,A191,A201
102245,0,A14,12,A31,A48,3447.0,A63,A73,4,A92,A101,3,A121,35.0,A143,A152,1,A172,2,A191,A201
102246,0,A14,24,A32,A49,1258.0,A61,A74,4,A93,A101,1,A121,25.0,A143,A152,1,A173,1,A192,A201
102247,0,A14,12,A34,A43,717.0,A61,A75,4,A93,A101,4,A121,52.0,A143,A152,3,A173,1,A191,A201
102248,0,A14,6,A30,A40,1204.0,A62,A73,4,A93,A101,1,A124,35.0,A141,A151,1,A173,1,A191,A202
102249,0,A13,24,A32,A42,1925.0,A61,A73,2,A93,A101,2,A121,26.0,A143,A152,1,A173,1,A191,A201
102250,1,A14,18,A32,A43,433.0,A61,A71,3,A92,A102,4,A121,22.0,A143,A151,1,A173,1,A191,A201
102251,0,A11,6,A34,A40,666.0,A64,A74,3,A92,A101,4,A121,39.0,A143,A152,2,A172,1,A192,A201
102252,0,A13,12,A32,A42,2251.0,A61,A73,1,A92,A101,2,A123,46.0,A143,A152,1,A172,1,A191,A201
102253,1,A12,30,A32,A40,2150.0,A61,A73,4,A92,A103,2,A124,24.0,A141,A152,1,A173,1,A191,A201
102254,0,A14,24,A33,A42,4151.0,A62,A73,2,A93,A101,3,A122,35.0,A143,A152,2,A173,1,A191,A201
102255,0,A12,9,A32,A42,2030.0,A65,A74,2,A93,A101,1,A123,24.0,A143,A152,1,A173,1,A192,A201
102256,0,A12,60,A33,A43,7418.0,A65,A73,1,A93,A101,1,A121,27.0,A143,A152,1,A172,1,A191,A201
102257,0,A14,24,A34,A43,2684.0,A61,A73,4,A93,A101,2,A121,35.0,A143,A152,2,A172,1,A191,A201
102258,1,A11,12,A31,A43,2149.0,A61,A73,4,A91,A101,1,A124,29.0,A143,A153,1,A173,1,A191,A201
102259,0,A14,15,A32,A41,3812.0,A62,A72,1,A92,A101,4,A123,23.0,A143,A152,1,A173,1,A192,A201
102260,0,A14,11,A34,A43,1154.0,A62,A71,4,A92,A101,4,A121,57.0,A143,A152,3,A172,1,A191,A201
102261,0,A11,12,A32,A42,1657.0,A61,A73,2,A93,A101,2,A121,27.0,A143,A152,1,A173,1,A191,A201
102262,0,A11,24,A32,A43,1603.0,A61,A75,4,A92,A101,4,A123,,A143,A152,1,A173,1,A191,A201
102263,0,A11,18,A34,A40,5302.0,A61,A75,2,A93,A101,4,A124,36.0,A143,A153,3,A174,1,A192,A201
102264,0,A14,12,A34,A46,2748.0,A61,A75,2,A92,A101,4,A124,57.0,A141,A153,3,A172,1,A191,A201
102265,0,A14,10,A34,A40,1231.0,A61,A75,3,A93,A101,4,A121,32.0,A143,A152,2,A172,2,A191,A202
102266,1,A12,15,A32,A43,802.0,A61,A75,4,A93,A101,3,A123,37.0,A143,A152,1,A173,2,A191,A201
102267,0,A14,36,A34,A49,6304.0,A65,A75,4,A93,A101,4,A121,36.0,A143,A152,2,A173,1,A191,A201
102268,0,A14,24,A32,A43,1533.0,A61,A72,4,A92,A101,3,A123,38.0,A142,A152,1,A173,1,A192,A201
102269,1,A11,14,A32,A40,8978.0,A61,A75,1,A91,A101,4,A122,45.0,A143,A152,1,A174,1,A192,A202
102270,0,A14,24,A32,A43,999.0,A65,A75,4,A93,A101,2,A123,25.0,A143,A152,2,A173,1,A191,A201
102271,0,A14,18,A32,A40,2662.0,A65,A74,4,A93,A101,3,A122,32.0,A143,A152,1,A173,1,A191,A202
102272,0,A14,12,A34,A42,1402.0,A63,A74,3,A92,A101,4,A123,37.0,A143,A151,1,A173,1,A192,A201
102273,0,A12,48,A31,A40,12169.0,A65,A71,4,A93,A102,4,A124,36.0,A143,A153,1,A174,1,A192,A201
102274,1,A12,48,A32,A43,3060.0,A61,A74,4,A93,A101,4,A121,28.0,A143,A152,2,A173,1,A191,A201
102275,1,A11,30,A32,A45,11998.0,A61,A72,1,A91,A101,1,A124,34.0,A143,A152,1,A172,1,A192,A201
102276,0,A14,9,A32,A43,2697.0,A61,A73,1,A93,A101,2,A121,32.0,A143,A152,1,A173,2,A191,A201
102277,0,A14,18,A34,A43,2404.0,A61,A73,2,A92,A101,2,A123,26.0,A143,A152,2,A173,1,A191,A201
102278,0,A11,12,A32,A42,1262.0,A65,A75,2,A91,A101,4,A122,49.0,A143,A152,1,A172,1,A192,A201
102279,1,A14,6,A32,A42,4611.0,A61,A72,1,A92,A101,4,A122,32.0,A143,A152,1,A173,1,A191,A201
102280,0,A14,24,A32,A43,1901.0,A62,A73,4,A93,A101,4,A123,29.0,A143,A151,1,A174,1,A192,A201
102281,0,A14,15,A34,A41,3368.0,A64,A75,3,A93,A101,4,A124,23.0,A143,A151,2,A173,1,A192,A201
102282,0,A14,12,A32,A42,1574.0,A61,A73,4,A93,A101,2,A121,50.0,A143,A152,1,A173,1,A191,A201
102283,0,A13,18,A31,A43,1445.0,A65,A74,4,A93,A101,4,A123,49.0,A141,A152,1,A172,1,A191,A201
102284,0,A14,15,A34,A42,1520.0,A65,A75,4,A93,A101,4,A122,63.0,A143,A152,1,A173,1,A191,A201
102285,0,A12,24,A34,A40,3878.0,A62,A72,4,A91,A101,2,A123,37.0,A143,A152,1,A173,1,A192,A201
102286,0,A11,47,A32,A40,10722.0,A61,A72,1,A92,A101,1,A121,35.0,A143,A152,1,A172,1,A192,A201
102287,0,A11,48,A32,A41,4788.0,A61,A74,4,A93,A101,3,A122,26.0,A143,A152,1,A173,2,A191,A201
102288,0,A12,48,A33,A410,7582.0,A62,A71,2,A93,A101,4,A124,31.0,A143,A153,1,A174,1,A192,A201
102289,0,A12,12,A32,A43,1092.0,A61,A73,4,A92,A103,4,A121,49.0,A143,A152,2,A173,1,A192,A201
102290,1,A11,24,A33,A43,1024.0,A61,A72,4,A94,A101,4,A121,48.0,A142,A152,1,A173,1,A191,A201
102291,0,A14,12,A32,A49,1076.0,A61,A73,2,A94,A101,2,A121,26.0,A143,A152,1,A173,1,A192,A202
102292,1,A12,36,A32,A41,9398.0,A61,A72,1,A94,A101,4,A123,28.0,A143,A151,1,A174,1,A192,A201
102293,0,A11,24,A34,A41,6419.0,A61,A75,2,A92,A101,4,A124,44.0,A143,A153,2,A174,2,A192,A201
102294,0,A13,42,A34,A41,4796.0,A61,A75,4,A93,A101,4,A124,56.0,A143,A153,1,A173,1,A191,A201
102295,0,A14,48,A34,A49,7629.0,A65,A75,4,A91,A101,2,A123,46.0,A141,A152,2,A174,2,A191,A201
102296,1,A12,48,A32,A42,9960.0,A61,A72,1,A92,A101,2,A123,26.0,A143,A152,1,A173,1,A192,A201
102297,0,A14,12,A32,A41,4675.0,A65,A72,1,A92,A101,4,A123,20.0,A143,A151,1,A173,1,A191,A201
102298,0,A14,10,A32,A40,1287.0,A65,A75,4,A93,A102,2,A122,45.0,A143,A152,1,A172,1,A191,A202
102299,0,A14,18,A32,A42,2515.0,A61,A73,3,A93,A101,4,A121,43.0,A143,A152,1,A173,1,A192,A201
102300,0,A12,21,A34,A42,2745.0,A64,A74,3,A93,A101,2,A123,32.0,A143,A152,2,A173,1,A192,A201
102301,0,A14,6,A32,A40,672.0,A61,A71,1,A92,A101,4,A121,54.0,A143,A152,1,A171,1,A192,A201
102302,1,A12,36,A30,A43,3804.0,A61,A73,4,A92,A101,1,A123,42.0,A143,A152,1,A173,1,A192,A201
102303,1,A13,24,A34,A40,1344.0,A65,A74,4,A93,A101,2,A121,37.0,A141,A152,2,A172,2,A191,A201
102304,0,A11,10,A34,A40,1038.0,A61,A74,4,A93,A102,3,A122,49.0,A143,A152,2,A173,1,A192,A201
102305,1,A14,48,A34,A40,10127.0,A63,A73,2,A93,A101,2,A124,44.0,A141,A153,1,A173,1,A191,A201
102306,0,A14,6,A32,A42,1543.0,A64,A73,4,A91,A101,2,A121,33.0,A143,A152,1,A173,1,A191,A201
102307,0,A14,30,A32,A41,4811.0,A65,A74,2,A92,A101,4,A122,24.0,A142,A151,1,A172,1,A191,A201
102308,1,A11,12,A32,A43,727.0,A62,A72,4,A94,A101,3,A124,33.0,A143,A152,1,A172,1,A192,A201
102309,1,A12,8,A32,A42,1237.0,A61,A73,3,A92,A101,4,A121,24.0,A143,A152,1,A173,1,A191,A201
102310,0,A12,9,A32,A40,276.0,A61,A73,4,A94,A101,4,A121,22.0,A143,A151,1,A172,1,A191,A201
102311,0,A12,48,A32,A410,5381.0,A65,A71,3,A93,A101,4,A124,40.0,A141,A153,1,A171,1,A192,A201
102312,0,A14,24,A32,A42,5511.0,A62,A73,4,A93,A101,1,A123,25.0,A142,A152,1,A173,1,A191,A201
102313,0,A13,24,A32,A42,3749.0,A61,A72,2,A92,A101,4,A123,26.0,A143,A152,1,A173,1,A191,A201
102314,1,A12,12,A32,A40,685.0,A61,A74,2,A94,A101,3,A123,25.0,A141,A152,1,A172,1,A191,A201
102315,0,A13,4,A32,A40,1494.0,A65,A72,1,A93,A101,2,A121,29.0,A143,A152,1,A172,2,A191,A202
102316,1,A11,36,A31,A42,2746.0,A61,A75,4,A93,A101,4,A123,31.0,A141,A152,1,A173,1,A191,A201
102317,0,A11,12,A32,A42,708.0,A61,A73,2,A93,A103,3,A122,38.0,A143,A152,1,A172,2,A191,A201
102318,0,A12,24,A32,A42,4351.0,A65,A73,1,A92,A101,4,A122,48.0,A143,A152,1,A172,1,A192,A201
102319,0,A14,12,A34,A46,701.0,A61,A73,4,A93,A101,2,A123,,A143,A152,2,A173,1,A191,A201
102320,0,A11,15,A33,A42,3643.0,A61,A75,1,A92,A101,4,A122,27.0,A143,A152,2,A172,1,A191,A201
102321,1,A12,30,A34,A40,4249.0,A61,A71,4,A94,A101,2,A123,28.0,A143,A152,2,A174,1,A191,A201
102322,1,A11,24,A32,A43,1938.0,A61,A72,4,A91,A101,3,A122,32.0,A143,A152,1,A173,1,A191,A201
102323,0,A11,24,A32,A41,2910.0,A61,A74,2,A93,A101,1,A124,34.0,A143,A153,1,A174,1,A192,A201
102324,0,A11,18,A32,A42,2659.0,A64,A73,4,A93,A101,2,A123,28.0,A143,A152,1,A173,1,A191,A201
102325,0,A14,18,A34,A40,1028.0,A61,A73,4,A92,A101,3,A121,36.0,A143,A152,2,A173,1,A191,A201
102326,0,A11,8,A34,A40,3398.0,A61,A74,1,A93,A101,4,A121,39.0,A143,A152,2,A172,1,A191,A202
102327,0,A14,12,A34,A42,5801.0,A65,A75,2,A93,A101,4,A122,49.0,A143,A151,1,A173,1,A192,A201
102328,0,A14,24,A32,A40,1525.0,A64,A74,4,A92,A101,3,A123,34.0,A143,A152,1,A173,2,A192,A201
102329,0,A13,36,A32,A43,4473.0,A61,A75,4,A93,A101,2,A123,31.0,A143,A152,1,A173,1,A191,A201
102330,0,A12,6,A32,A43,1068.0,A61,A75,4,A93,A101,4,A123,28.0,A143,A152,1,A173,2,A191,A201
102331,0,A11,24,A34,A41,6615.0,A61,A71,2,A93,A101,4,A124,75.0,A143,A153,2,A174,1,A192,A201
102332,1,A14,18,A34,A46,1864.0,A62,A73,4,A92,A101,2,A121,30.0,A143,A152,2,A173,1,A191,A201
102333,1,A12,60,A32,A40,7408.0,A62,A72,4,A92,A101,2,A122,24.0,A143,A152,1,A174,1,A191,A201
102334,1,A14,48,A34,A41,11590.0,A62,A73,2,A92,A101,4,A123,24.0,A141,A151,2,A172,1,A191,A201
102335,1,A11,24,A30,A42,4110.0,A61,A75,3,A93,A101,4,A124,23.0,A141,A151,2,A173,2,A191,A201
102336,1,A11,6,A34,A42,3384.0,A61,A73,1,A91,A101,4,A121,44.0,A143,A151,1,A174,1,A192,A201
102337,0,A12,13,A32,A43,2101.0,A61,A72,2,A92,A103,4,A122,23.0,A143,A152,1,A172,1,A191,A201
